id,city,country,region,short_description,budget_level,master_travel_score,rank_overall,data_sources,source_count,climate_zone,climate_avg_temp_c,climate_source,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,composite_score,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,meteo_avg_temp_c,meteo_annual_precip_mm,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort_month,meteo_wet_months,meteo_cold_months,meteo_hot_months,image_score,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_attractiveness,col_cost_of_living_index,col_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score
794e7d71-b99b-415f-8b9c-790ec7773bd1,Isle of Skye,United Kingdom,europe,"Dramatic landscapes with rugged cliffs and serene lochs create an enchanting atmosphere, perfect for exploring nature and experiencing tranquil moments.",Mid-range,4.74,436,climate|cost|wtc_ratings,3,Cool,9.55,meteostat,3,4,5,3,1,3,3,1,5,3.11,False,True,True,False,9.55,3834.0,,6.12,7.0,17.0,72.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
54425ba9-ac85-490b-8064-4260eb382f2c,Nashville,United States,north_america,"Lively streets filled with music and friendly faces, where the aroma of Southern cuisine mingles with the vibrant energy of live performances.",Mid-range,4.73,437,climate|cost|wtc_ratings,3,Temperate,16.32,meteostat,4,2,2,1,5,4,3,4,2,3.0,True,True,True,False,16.32,18691.0,,6.99,9.0,84.0,47.0,4.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
1c6eef16-2336-40a1-831c-7f079f7f8699,Cologne,Germany,europe,"Charming cobblestone streets, the majestic cathedral, and lively beer halls create a welcoming atmosphere filled with history and vibrant local culture.",Mid-range,4.72,438,climate|cost|wtc_ratings,3,Temperate,11.95,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,11.95,10658.5,,6.66,8.0,83.0,71.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
0db57fc8-4359-415e-b18c-9b9da6d98e3d,Debrecen,Hungary,europe,"Tree-lined streets, charming squares, and a blend of old-world charm with modern vibrancy create a welcoming and relaxed atmosphere.",Budget,4.71,439,climate|cost|wtc_ratings,3,Temperate,11.6,meteostat,3,2,3,1,3,3,3,3,3,2.67,True,True,False,False,11.6,7388.0,6.8,7.7,6.0,81.0,77.0,0.0,,,,,,,,40.66,11.91,35.19,32.82,51.98,Mid-range,1.278
6565952d-672a-454a-9ca8-9734f890f4f8,Ayers Rock,Australia,oceania,"The vast, red desert landscape offers a profound sense of solitude, with breathtaking sunsets and the spiritual aura of ancient rock formations.",Luxury,4.71,440,climate|cost|wtc_ratings,3,Warm/Mediterranean,22.67,meteostat,4,4,5,1,1,2,3,1,5,2.89,False,True,True,False,22.67,3123.6,,8.27,4.0,70.0,0.0,10.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
2278b395-3809-4d23-b74d-2e6ebfdce2ed,Sighisoara,Romania,europe,"Cobblestone streets and colorful medieval towers create a fairy-tale setting, inviting you to wander and uncover centuries-old secrets around every corner.",Budget,4.69,441,climate|cost|wtc_ratings,3,Temperate,10.3,meteostat,5,3,3,1,2,3,2,2,4,2.78,True,True,False,False,10.3,1809.6,,6.39,8.0,17.0,46.0,0.0,,,,,,,,35.24,10.17,31.38,30.02,48.12,Mid-range,1.365
765ff37e-f3fa-48d4-9631-679279fd3045,Cardiff,United Kingdom,europe,"Charming streets lined with historic architecture and lively pubs create a welcoming atmosphere, where you can feel the city's rich cultural heartbeat.",Mid-range,4.69,442,climate|cost|wtc_ratings,3,Temperate,11.17,meteostat,4,2,3,2,4,3,3,4,2,3.0,True,True,True,False,11.17,1985.1,3.62,6.79,6.0,9.0,68.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
b896db96-451a-4b69-aa09-60c677573869,Nuremberg,Germany,europe,"Charming medieval streets, vibrant markets, and a rich history offer a delightful blend of old-world charm and modern vibrancy.",Mid-range,4.68,443,climate|cost|wtc_ratings,3,Temperate,10.21,meteostat,4,2,3,1,3,4,3,4,2,2.89,True,True,False,False,10.21,8489.5,5.08,7.39,6.0,84.0,85.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
6ee0fe94-2e9b-46ef-8bfc-5e218132332b,Dhaka,Bangladesh,asia,"A whirlwind of vibrant street life, bustling markets, and a rich tapestry of history and culture, offering endless sensory experiences.",Budget,4.66,444,climate|cost|wtc_ratings,3,Tropical/Hot,26.04,meteostat,4,2,2,1,3,4,2,3,1,2.44,False,True,True,False,26.04,24120.5,5.17,8.8,1.0,80.0,0.0,77.0,,,,,,,,33.13,4.42,30.41,21.7,25.3,Budget,0.764
19a99c6a-6928-45e1-a301-8641c574de20,Lausanne,Switzerland,europe,"Nestled by the lake, this city charms with its blend of historic architecture, vibrant cultural scene, and stunning alpine views.",Luxury,4.66,445,climate|cost|wtc_ratings,3,Temperate,10.29,meteostat,4,3,4,1,3,4,4,4,3,3.33,True,True,True,False,10.29,11739.5,5.37,7.42,6.0,84.0,85.0,0.0,,,,,,,,123.35,53.54,128.13,122.09,118.44,Premium,0.96
20d1bd3e-dd04-4d5a-a734-32dea79ec466,Bern,Switzerland,europe,"Charming cobblestone streets wind through medieval architecture, while the gentle flow of the river creates a serene backdrop for leisurely exploration.",Luxury,4.66,446,climate|cost|wtc_ratings,3,Temperate,10.43,meteostat,4,3,4,1,3,4,4,4,3,3.33,True,True,True,False,10.43,6004.0,5.58,7.44,6.0,34.0,35.0,0.0,,,,,,,,123.35,53.54,128.13,122.09,118.44,Premium,0.96
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,Luxembourg City,Luxembourg,europe,"Charming cobblestone streets wind through lush valleys and historic fortresses, creating a serene yet vibrant atmosphere that's both inviting and intriguing.",Luxury,4.66,447,climate|cost|wtc_ratings,3,Temperate,10.25,meteostat,4,2,3,1,3,4,3,4,3,3.0,True,True,False,False,10.25,11266.0,5.14,7.37,6.0,82.0,84.0,0.0,,,,,,,,80.5,60.09,74.75,88.79,98.84,Expensive,1.228
30c3bd69-5bec-4c0b-b009-bd322b13d554,Philadelphia,United States,north_america,"Historic cobblestone streets meet a vibrant arts scene, with lively markets and diverse neighborhoods creating a welcoming and dynamic urban experience.",Mid-range,4.64,448,climate|cost|wtc_ratings,3,Temperate,14.22,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,14.22,16693.0,,6.65,9.0,84.0,62.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
df9fa1bf-f634-4f67-ba01-b4324b3b7768,Yamoussoukro,Ivory Coast,africa,"Wide avenues lined with palm trees lead to the awe-inspiring basilica, while the tranquil surroundings invite a leisurely exploration of local culture.",Budget,4.64,449,climate|cost|wtc_ratings,3,Tropical/Hot,26.26,meteostat,4,2,3,1,2,3,2,3,3,2.56,True,True,False,False,26.26,14777.2,6.17,8.73,1.0,74.0,0.0,12.0,,,,,,,,47.03,17.68,40.22,31.99,6.92,Mid-range,0.147
c17afe66-e784-4b36-96ff-da56a56ff78a,Zurich,Switzerland,europe,Charming streets lined with elegant boutiques and cozy cafes offer a blend of modern sophistication and rich historical charm.,Luxury,4.63,450,climate|cost|wtc_ratings,3,Temperate,10.3,meteostat,4,3,4,1,3,4,4,5,2,3.33,True,True,True,False,10.3,14664.0,4.97,7.3,7.0,84.0,85.0,0.0,,,,,,,,123.35,53.54,128.13,122.09,118.44,Premium,0.96
de902972-e11c-42e8-858a-a3bf3cca5af4,Khiva,Uzbekistan,asia,"Wander through ancient, sun-drenched streets surrounded by intricately carved minarets and walls, where history whispers from every corner and time feels suspended.",Budget,4.63,451,climate|cost|wtc_ratings,3,Temperate,13.73,meteostat,5,2,3,1,2,3,2,2,4,2.67,True,True,False,False,13.73,1904.0,,6.55,5.0,81.0,69.0,19.0,,,,,,,,27.31,9.29,26.83,24.22,22.37,Budget,0.819
976ddd49-62ec-4b58-8ef1-d079b2f6bcdf,Chisinau,Moldova,europe,"Tree-lined streets and Soviet-era architecture mix with lively markets and cozy wine bars, offering a unique and welcoming vibe.",Budget,4.62,452,climate|cost|wtc_ratings,3,Temperate,11.4,meteostat,3,2,3,1,3,3,2,3,3,2.56,True,True,False,False,11.4,7642.5,6.42,7.57,5.0,81.0,77.0,0.0,,,,,,,,30.35,8.7,24.96,27.1,33.43,Budget,1.101
b4770bbe-7d7e-400d-9e43-c208fad6fdee,Kaunas,Lithuania,europe,"Charming cobblestone streets, vibrant street art, and a laid-back vibe invite you to explore its rich history and creative energy.",Budget,4.62,453,climate|cost|wtc_ratings,3,Cool,8.04,meteostat,4,2,3,1,3,3,3,3,3,2.78,True,True,False,False,8.04,9160.5,5.08,6.77,6.0,83.0,95.0,0.0,,,,,,,,45.65,15.01,36.18,46.64,58.74,Mid-range,1.287
fb56c304-dd9e-433a-8a3b-fda3cdf73cf4,Brussels,Belgium,europe,"Charming cobblestone streets, the scent of fresh waffles, and vibrant squares create an inviting atmosphere perfect for leisurely exploration.",Mid-range,4.61,454,climate|cost|wtc_ratings,3,Temperate,11.26,meteostat,4,2,3,1,3,4,3,4,2,2.89,True,True,True,False,11.26,11872.5,4.7,7.57,6.0,81.0,76.0,0.0,,,,,,,,72.61,25.79,63.32,78.63,79.72,Expensive,1.098
f139e95f-1d18-40b9-a7f0-f8d908c05e53,Bergen,Norway,europe,"Charming waterfront views, colorful wooden houses, and the fresh scent of sea air make this coastal city feel both cozy and invigorating.",Luxury,4.61,455,climate|cost|wtc_ratings,3,Cool,8.54,meteostat,4,4,5,2,3,3,3,3,4,3.44,True,True,True,False,8.54,35219.0,,4.91,6.0,84.0,101.0,0.0,,,,,,,,100.9,34.68,97.31,105.49,83.11,Premium,0.824
bebdecac-357c-4178-a4d3-b29d1c286f0d,York,United Kingdom,europe,"Charming cobblestone streets and ancient city walls create a cozy, inviting atmosphere, where history and modern vibrancy coexist beautifully.",Mid-range,4.61,456,climate|cost|wtc_ratings,3,Temperate,10.13,meteostat,5,2,3,1,3,4,3,3,3,3.0,True,True,False,False,10.13,1356.6,3.31,6.49,6.0,9.0,83.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
96591192-71e5-48cd-bc25-dfc40ad0a497,Maastricht,Netherlands,europe,"Cobblestone streets and medieval architecture create a charming atmosphere, while lively squares and riverside paths invite leisurely exploration and relaxation.",Mid-range,4.59,457,climate|cost|wtc_ratings,3,Temperate,11.07,meteostat,4,2,3,1,3,4,3,3,3,2.89,True,True,False,False,11.07,10439.2,5.0,7.67,6.0,84.0,81.0,0.0,,,,,,,,75.66,36.06,65.49,76.35,87.99,Expensive,1.163
6c222aca-bad0-4114-a0f8-d271510a86a0,Anchorage,United States,north_america,"Surrounded by breathtaking mountains and vast wilderness, this city offers a refreshing blend of rugged adventure and cozy urban charm.",Mid-range,4.56,458,climate|cost|wtc_ratings,3,Cool,3.73,meteostat,3,4,5,2,2,3,3,3,4,3.22,False,True,True,False,3.73,0.0,,4.53,7.0,0.0,108.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
99ef42e6-1bce-46a5-a6cd-0dc8d924b901,Pittsburgh,United States,north_america,"Charming riverside views, vibrant arts districts, and a rich industrial history create a welcoming atmosphere full of cultural and culinary discoveries.",Mid-range,4.56,459,climate|cost|wtc_ratings,3,Temperate,11.51,meteostat,4,3,3,1,3,4,3,4,2,3.0,True,True,True,False,11.51,14670.0,,6.3,8.0,83.0,72.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
fd625374-2800-49ca-9f65-ea3eabca88ab,Glasgow,United Kingdom,europe,"Lively streets filled with music, striking architecture, and a rich cultural scene make every corner of this city feel inviting and vibrant.",Mid-range,4.54,460,climate|cost|wtc_ratings,3,Cool,9.3,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,9.3,2220.5,2.93,6.21,6.0,9.0,93.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
d521e276-3af5-4538-b17b-a1c8836d15b7,Memphis,United States,north_america,"Blues music fills the air as you wander through lively streets, savoring the aroma of smoky barbecue and the warmth of Southern hospitality.",Mid-range,4.52,461,climate|cost|wtc_ratings,3,Warm/Mediterranean,17.67,meteostat,4,3,2,1,4,4,3,3,2,2.89,True,True,True,False,17.67,19915.0,,7.04,10.0,84.0,42.0,19.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
46c37e19-a316-4859-af1f-ceeb0405c996,Plitvice Lakes,Croatia,europe,"Wandering through lush forests and cascading waterfalls, you'll feel a serene connection with nature, surrounded by vibrant turquoise lakes and tranquil pathways.",Mid-range,4.52,462,climate|cost|wtc_ratings,3,Temperate,14.92,meteostat,2,4,5,1,1,3,3,1,4,2.67,True,True,False,False,14.92,2215.7,,7.47,6.0,9.0,54.0,0.0,,,,,,,,48.94,13.38,41.98,41.29,47.55,Mid-range,0.972
749963fe-2962-4ffe-b78a-391afdd6a7bf,Lucca,Italy,europe,"Wander through cobblestone streets surrounded by ancient walls, where charming piazzas and the aroma of fresh Italian cuisine fill the air.",Mid-range,4.5,463,climate|cost|wtc_ratings,3,Cool,4.64,meteostat,4,2,3,2,2,4,3,3,4,3.0,True,True,False,False,4.64,8630.9,5.08,5.86,8.0,75.0,118.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
5c5a1424-5c18-4a8a-b4ec-b8084bfc1003,Ottawa,Canada,north_america,"Charming streets lined with historic architecture meet lush green parks, offering a peaceful yet vibrant atmosphere perfect for leisurely exploration.",Mid-range,4.49,464,climate|cost|wtc_ratings,3,Cool,7.04,meteostat,4,3,4,2,3,3,3,3,3,3.11,True,True,True,False,7.04,12287.0,,5.15,7.0,83.0,93.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
75c6f7c9-5c87-464a-9c28-c91ecd55da98,Banff,Canada,north_america,"Majestic mountains, crystal-clear lakes, and fresh alpine air create a breathtakingly serene atmosphere, perfect for nature lovers and adventure seekers alike.",Luxury,4.46,465,climate|cost|wtc_ratings,3,Cool,2.97,meteostat,3,5,5,1,2,3,4,2,4,3.22,False,True,True,True,2.97,5710.1,,4.16,7.0,84.0,116.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
af0c0c0e-6e3a-4157-8219-cdbd7fb23a81,Cleveland,United States,north_america,"A city where industrial roots meet cultural renaissance, offering lively arts scenes, lakefront breezes, and a welcoming Midwestern charm.",Mid-range,4.45,466,climate|cost|wtc_ratings,3,Temperate,11.84,meteostat,4,2,3,2,3,4,3,3,2,2.89,True,True,False,False,11.84,0.0,,6.75,6.0,0.0,73.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
66355823-318b-4699-8244-a884d90e3e52,Takayama,Japan,asia,"Charming wooden houses, serene streets, and the gentle flow of the river create a peaceful atmosphere perfect for unwinding and exploration.",Mid-range,4.44,467,climate|cost|wtc_ratings,3,Temperate,11.8,meteostat,5,2,4,1,2,4,3,2,4,3.0,True,True,False,False,11.8,13195.4,,6.27,7.0,44.0,75.0,0.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
f8f7bb79-2b58-449d-80db-aec499bb2f24,Antwerp,Belgium,europe,"Cobblestone streets lined with historic buildings, vibrant art scenes, and bustling markets create a lively yet charmingly intimate atmosphere.",Mid-range,4.43,468,climate|cost|wtc_ratings,3,Temperate,11.55,meteostat,4,2,2,1,4,4,3,4,2,2.89,True,True,True,False,11.55,1487.0,,6.82,7.0,9.0,72.0,0.0,,,,,,,,72.61,25.79,63.32,78.63,79.72,Expensive,1.098
68ec474b-b008-493b-933c-13e51af9ec83,Charlottetown,Canada,north_america,Charming streets lined with historic buildings and a gentle sea breeze create a welcoming atmosphere perfect for leisurely exploration and relaxation.,Mid-range,4.43,469,climate|cost|wtc_ratings,3,Cool,6.59,meteostat,4,3,4,3,2,3,3,2,4,3.11,True,True,False,False,6.59,16372.5,,4.9,7.0,83.0,102.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
074c4c99-13f9-44ea-9ad3-bf573506a04c,Birmingham,United Kingdom,europe,"A dynamic mix of industrial charm and modern culture, offering vibrant markets, eclectic eateries, and a rich musical heritage that captivates visitors.",Mid-range,4.42,470,climate|cost|wtc_ratings,3,Temperate,10.46,meteostat,4,2,3,1,3,4,3,4,2,2.89,True,True,True,False,10.46,1273.5,3.46,6.6,6.0,9.0,84.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
248ce3f4-3c86-4ea3-91f2-0d69f703e1e4,Tromsø,Norway,europe,"Snow-draped landscapes and vibrant northern lights create a magical atmosphere, while the crisp Arctic air invigorates your senses and spirit.",Luxury,4.41,471,climate|cost|wtc_ratings,3,Cool,3.61,meteostat,3,4,5,2,3,3,3,3,4,3.33,False,True,True,False,3.61,15379.0,3.55,5.01,7.0,84.0,134.0,0.0,,,,,,,,100.9,34.68,97.31,105.49,83.11,Premium,0.824
8c8c7203-2a45-44ba-9fb2-b5158104375e,Manchester,United Kingdom,europe,"Industrial heritage meets modern creativity, where lively music scenes and diverse eateries fill the vibrant streets with energetic charm and cultural depth.",Mid-range,4.41,472,climate|cost|wtc_ratings,3,Temperate,10.42,meteostat,4,2,2,1,4,4,3,4,2,2.89,True,True,True,False,10.42,1732.0,3.37,6.57,6.0,9.0,66.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
a72016d1-6e5a-45e9-9d47-b0d1dcff8e69,Tartu,Estonia,europe,"Charming cobblestone streets and vibrant student life create a lively yet laid-back atmosphere, perfect for exploring quaint cafes and historic architecture.",Budget,4.39,473,climate|cost|wtc_ratings,3,Cool,6.68,meteostat,4,2,3,1,3,3,3,3,3,2.78,True,True,False,False,6.68,9399.0,4.82,6.36,7.0,81.0,100.0,0.0,,,,,,,,53.68,16.37,42.29,56.43,63.46,Mid-range,1.182
fd6dcc88-7ef3-4990-a6e2-ae24b08badab,Akureyri,Iceland,europe,"Nestled by stunning fjords, this charming town offers a cozy vibe with colorful houses and a backdrop of snow-capped mountains.",Luxury,4.38,474,climate|cost|wtc_ratings,3,Cool,4.43,meteostat,3,4,5,2,2,3,3,3,4,3.22,True,True,False,False,4.43,8768.0,3.01,5.37,7.0,83.0,137.0,0.0,,,,,,,,94.86,41.93,90.22,99.42,77.06,Premium,0.812
df9dfdee-2ccd-45c4-a2a8-f9fe84c1748e,Kampala,Uganda,africa,"Bustling streets filled with vibrant markets, the aroma of local cuisine, and a lively cultural scene create an inviting urban adventure.",Budget,4.37,475,cost|wtc_ratings,2,Unknown,,meteostat,4,3,4,1,3,3,2,3,2,2.78,True,True,True,False,,,,,,,,,,,,,,,,33.5,9.19,31.0,24.85,11.41,Budget,0.341
2ebb8f10-653a-47d5-a403-f7a441bbc0a4,Charlotte,United States,north_america,"Bustling streets lined with towering trees, vibrant arts scenes, and a warm Southern hospitality create a welcoming and lively atmosphere.",Mid-range,4.35,476,climate|cost|wtc_ratings,3,Temperate,16.77,meteostat,3,3,3,1,3,3,3,4,2,2.78,True,True,True,False,16.77,16160.0,,7.25,5.0,84.0,45.0,1.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
8fbef9b4-80b6-4ef5-9196-d92d4fb81e25,Minsk,Belarus,europe,"Wide boulevards and Soviet-era architecture mix with vibrant cafes and green parks, offering a unique blend of history and modern charm.",Budget,4.35,477,climate|cost|wtc_ratings,3,Cool,7.69,meteostat,3,2,3,1,3,3,2,3,3,2.56,True,True,False,False,7.69,9823.0,4.99,6.55,6.0,83.0,96.0,0.0,,,,,,,,30.89,9.81,27.24,31.64,31.78,Budget,1.029
9a90f31c-7073-4cdd-a6d1-6a6a1cbb4e8f,Bagan,Myanmar,asia,"Ancient temples rise from misty plains, where the golden glow of sunrise paints a serene landscape that feels both timeless and mystical.",Budget,4.33,478,cost|wtc_ratings,2,Unknown,,meteostat,5,3,4,1,1,3,2,2,4,2.78,False,True,True,False,,,,,,,,,,,,,,,,35.67,21.18,37.63,20.0,13.84,Mid-range,0.388
1a9464a8-353a-4572-aac3-297de01aa6da,Lapland,Finland,europe,"Snow-draped landscapes, shimmering northern lights, and cozy log cabins create a magical atmosphere perfect for winter adventures and quiet reflection.",Luxury,4.32,479,climate|cost|wtc_ratings,3,Cool,0.87,meteostat,3,4,5,1,2,3,3,2,5,3.11,False,True,True,True,0.87,7769.0,4.02,4.65,6.0,78.0,124.0,0.0,,,,,,,,73.2,25.95,65.16,77.65,91.02,Expensive,1.243
9e8b73c7-88c3-44f5-ba9c-9f38389e0a27,Lille,France,europe,"Charming cobblestone streets, vibrant squares, and a mix of Flemish and French influences create a welcoming atmosphere full of character and warmth.",Mid-range,4.31,480,climate|cost|wtc_ratings,3,Temperate,11.45,meteostat,4,2,2,1,3,4,3,4,2,2.78,True,True,False,False,11.45,10361.0,4.43,7.36,6.0,84.0,75.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
9226cd83-fc8a-417b-99c0-f46db4cf4d5d,Yaoundé,Cameroon,africa,Lush greenery and vibrant markets create a lively atmosphere filled with the scent of street food and the rhythm of local music.,Budget,4.27,481,cost|wtc_ratings,2,Unknown,,meteostat,4,3,3,1,3,4,2,3,2,2.78,True,True,False,False,,,,,,,,,,,,,,,,39.48,6.91,40.41,26.33,15.37,Mid-range,0.389
5d00db66-5d2c-450b-be1d-9c9bde506ac0,Linz,Austria,europe,"A blend of historic charm and modern innovation, with riverside walks, vibrant arts scenes, and a welcoming atmosphere that invites exploration.",Mid-range,4.19,482,climate|cost|wtc_ratings,3,Temperate,10.29,meteostat,4,2,3,1,3,3,3,4,2,2.78,True,True,False,False,10.29,250.0,4.7,6.65,7.0,2.0,84.0,0.0,,,,,,,,71.04,27.13,65.88,66.03,77.25,Expensive,1.087
265ee9f4-2324-46bc-95e2-11a7b655e833,Colmar,France,europe,"Charming canals lined with half-timbered houses and vibrant flowers create a fairy-tale atmosphere, inviting leisurely strolls and delightful discoveries.",Mid-range,4.19,483,climate|cost|wtc_ratings,3,Temperate,12.63,meteostat,4,2,3,1,2,4,3,2,4,2.78,True,True,False,False,12.63,2553.3,,6.88,8.0,17.0,20.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
0d1ac2c5-e3d5-40b5-ad56-01f3d67710ab,Trondheim,Norway,europe,"Charming wooden houses, crisp Nordic air, and a vibrant student atmosphere create a cozy yet lively vibe that's both welcoming and invigorating.",Luxury,4.19,484,climate|cost|wtc_ratings,3,Cool,5.68,meteostat,4,3,4,2,3,3,3,3,4,3.22,True,True,True,False,5.68,2508.2,,5.02,7.0,17.0,99.0,0.0,,,,,,,,100.9,34.68,97.31,105.49,83.11,Premium,0.824
5a296eaa-b786-420f-8a2d-08db36260144,Cesky Krumlov,Czech Republic,europe,"Winding cobblestone streets, charming medieval architecture, and the gentle flow of the Vltava River create a fairy-tale atmosphere you'll never forget.",Mid-range,4.18,485,climate|cost|wtc_ratings,3,Cool,7.61,meteostat,5,2,4,1,2,3,2,2,4,2.78,True,True,False,False,7.61,13791.2,,5.19,7.0,79.0,20.0,0.0,,,,,,,,48.24,18.4,42.76,36.72,66.47,Mid-range,1.378
