user_id,persona,age,gender,nationality,home_country,income_tier,trips_per_year,avg_trip_days,typical_daily_budget_usd,typical_trip_budget_usd,preferred_accommodation,preferred_companion,transport_preference,avg_booking_advance_days,climate_preference,activity_tags,pref_adventure,pref_culture,pref_beach,pref_nightlife,pref_luxury,pref_family_friendly,pref_nature,pref_food,pref_safety,pref_digital_nomad,pref_instagram_worthy,pref_value_for_money,n_countries_visited,cities_visited_count,cities_visited,wishlist_count,wishlist,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13
U03817,Cultural Explorer,41,Male,American,USA,30-70k,2,7,170.0,1190.0,Airbnb/VRBO,Solo,Trains preferred,180,Any/Flexible,art_galleries|beaches|historical_sites|live_music|temples,0.244,0.802,0.271,0.582,0.311,0.467,0.201,0.715,0.588,0.224,0.22,0.764,3,3,Nuremberg|Oaxaca|Caye Caulker,6,Savusavu|Bilbao|Dallas|Atlanta|Phoenix|Salento,0.244,0.802,0.271,0.582,0.311,0.467,0.201,0.715,0.588,0.224,0.22,0.764,0.34,0.11666666666666667
U03818,Cultural Explorer,52,Male,French,France,30-70k,3,7,125.0,875.0,Camping/Glamping,Solo,Road trips,14,Cold/Snow,architecture|art_galleries|food_tours|historical_sites|local_markets,0.305,1.0,0.063,0.047,0.358,0.237,0.645,1.0,0.515,0.158,0.079,0.714,9,10,Siem Reap|Fortaleza|Vancouver|Asunción|Murmansk|Charleston|Luxembourg City|Leipzig|Reykjavík|Atlanta,3,Manuel Antonio National Park|Playa del Carmen|Santo Domingo,0.305,1.0,0.063,0.047,0.358,0.237,0.645,1.0,0.515,0.158,0.079,0.714,0.25,0.11666666666666667
U03819,Cultural Explorer,31,Female,American,USA,30-70k,2,8,77.0,616.0,Mid-range Hotel,Solo,Road trips,60,Any/Flexible,food_tours|historical_sites|photography|wine_tasting,0.354,0.77,0.231,0.225,0.357,0.341,0.739,0.908,0.322,0.102,0.332,0.592,6,6,Pisa|Batumi|Meknes|Toronto|Fortaleza|Nashville,3,Yaoundé|Harbin|Sidi Bou Said,0.354,0.77,0.231,0.225,0.357,0.341,0.739,0.908,0.322,0.102,0.332,0.592,0.154,0.13333333333333333
U03820,Family Vacationer,35,Female,German,Germany,30-70k,1,15,338.0,5070.0,Airbnb/VRBO,Mixed group,Flights only,14,Mediterranean/Warm,historical_sites|local_markets|volunteering|wildlife,0.19,0.617,0.703,0.019,0.29,0.757,0.627,0.707,0.344,0.0,0.527,0.922,3,3,Turin|Ushuaia|Suva,10,Siena|Svalbard|Cuenca|Kyiv|Galway|Cuzco|Sardinia|Dallas|Piran|Murmansk,0.19,0.617,0.703,0.019,0.29,0.757,0.627,0.707,0.344,0.0,0.527,0.922,0.676,0.25
U03821,Adventure Seeker,23,Female,Italian,Italy,30-70k,3,12,99.0,1188.0,Hostel,Solo,Road trips,7,Tropical/Hot,architecture|food_tours|skiing|wildlife,1.0,0.515,0.291,0.235,0.0,0.179,0.84,0.541,0.497,0.065,0.587,1.0,2,2,Keswick|San Diego,8,Lusaka|Lübeck|Muscat|Whistler|Kuching|Hamilton Island|Thessaloniki|Amman,1.0,0.515,0.291,0.235,0.0,0.179,0.84,0.541,0.497,0.065,0.587,1.0,0.198,0.2
U03822,Adventure Seeker,41,Male,American,USA,70-150k,3,19,100.0,1900.0,Boutique Hotel,Partner,Any,30,Mediterranean/Warm,hiking|local_markets|skiing,1.0,0.109,0.51,0.271,0.017,0.201,0.833,0.463,0.544,0.0,0.472,0.789,4,4,Sucre|Amman|Montreal|Toulouse,3,Rabat|Thessaloniki|Salvador da Bahia,1.0,0.109,0.51,0.271,0.017,0.201,0.833,0.463,0.544,0.0,0.472,0.789,0.2,0.31666666666666665
U03823,Digital Nomad,35,Male,American,USA,70-150k,4,41,60.0,2460.0,Boutique Hotel,Mixed group,Trains preferred,7,Any/Flexible,historical_sites|local_markets|museums|nightlife|yoga_wellness,0.494,0.612,0.4,0.218,0.213,0.081,0.213,0.774,0.87,0.889,0.067,0.702,10,11,Tashkent|Bordeaux|Helsinki|Dubrovnik|Malé|Lake Tahoe|Savannah|Funchal|El Chaltén|Crete|Seoul,6,Athens|Florianópolis|Amsterdam|Jodhpur|Singapore|Salt Lake City,0.494,0.612,0.4,0.218,0.213,0.081,0.213,0.774,0.87,0.889,0.067,0.702,0.12,0.6833333333333333
U03824,Adventure Seeker,41,Male,Other,Other,30-70k,5,10,123.0,1230.0,Budget Hotel,Friends,Road trips,30,Mediterranean/Warm,beaches|food_tours|hiking|water_sports|wildlife,0.862,0.611,0.607,0.375,0.0,0.136,0.623,0.573,0.215,0.084,0.632,0.949,3,4,Giza|Queenstown|Rotorua|Whistler,5,Guadalajara|Chiang Mai|Aarhus|Bologna|Nantes,0.862,0.611,0.607,0.375,0.0,0.136,0.623,0.573,0.215,0.084,0.632,0.949,0.246,0.16666666666666666
U03825,Budget Backpacker,28,Female,Singaporean,Singapore,<30k,3,20,32.0,640.0,Hostel,Solo,Road trips,180,Tropical/Hot,food_tours|live_music|temples,0.744,0.708,0.554,0.755,0.023,0.077,0.546,0.671,0.0,0.419,0.672,0.725,2,2,Viña del Mar|Giza,3,Guimarães|Salalah|Bath,0.744,0.708,0.554,0.755,0.023,0.077,0.546,0.671,0.0,0.419,0.672,0.725,0.064,0.3333333333333333
U03826,Budget Backpacker,20,Female,Spanish,Spain,30-70k,3,15,35.0,525.0,Camping/Glamping,Solo,Trains preferred,180,Tropical/Hot,beaches|food_tours|hiking|water_sports|wildlife,0.754,0.422,0.494,0.686,0.0,0.17,0.756,0.634,0.36,0.133,0.304,1.0,6,6,Reykjavík|Menorca|Charlotte|Lille|Ankara|Gotland,5,Warsaw|Salvador da Bahia|Nadi|Saaremaa Island|Tunis,0.754,0.422,0.494,0.686,0.0,0.17,0.756,0.634,0.36,0.133,0.304,1.0,0.07,0.25
U03827,Adventure Seeker,35,Female,Canadian,Canada,30-70k,5,13,185.0,2405.0,Budget Hotel,Solo,Any,7,Mediterranean/Warm,cycling|food_tours|hiking|nightlife|skiing|volunteering|water_sports,1.0,0.125,0.595,0.389,0.0,0.16,0.621,0.653,0.501,0.231,0.394,0.884,4,4,Edinburgh|Pokhara|Mumbai|Manuel Antonio National Park,8,Aswan|Lhasa|Khiva|Petra|Bariloche|San Pedro de Atacama|Bordeaux|Macau,1.0,0.125,0.595,0.389,0.0,0.16,0.621,0.653,0.501,0.231,0.394,0.884,0.37,0.21666666666666667
U03828,Budget Backpacker,26,Male,British,UK,<30k,3,27,47.0,1269.0,Hostel,Friends,Trains preferred,60,Any/Flexible,beaches|cycling|food_tours|nightlife|photography,0.695,0.518,0.578,0.647,0.0,0.359,0.874,0.551,0.304,0.298,0.488,1.0,1,1,Savannah,8,Tartu|Cairo|Viña del Mar|Melbourne|Medellín|Thessaloniki|Québec City|Sibiu,0.695,0.518,0.578,0.647,0.0,0.359,0.874,0.551,0.304,0.298,0.488,1.0,0.094,0.45
U03829,Cultural Explorer,36,Male,Other,Other,70-150k,4,7,172.0,1204.0,Camping/Glamping,Mixed group,Trains preferred,14,Mediterranean/Warm,architecture|art_galleries|food_tours|historical_sites|local_markets|photography|temples,0.208,1.0,0.194,0.201,0.27,0.313,0.662,0.641,0.515,0.0,0.364,0.753,1,1,Taormina,9,Sharm El Sheikh|Menorca|Cebu|Madrid|Granada|Belfast|Vilnius|Lahore|Islamabad,0.208,1.0,0.194,0.201,0.27,0.313,0.662,0.641,0.515,0.0,0.364,0.753,0.344,0.11666666666666667
U03830,Luxury Traveler,60,Male,Italian,Italy,150k+,5,5,564.0,2820.0,Luxury Hotel,Solo,Road trips,14,Tropical/Hot,food_tours|live_music|museums|wine_tasting|yoga_wellness,0.0,0.331,0.628,0.433,0.919,0.43,0.274,0.949,0.519,0.111,0.28,0.217,0,0,,7,Belize City|San Juan|Colmar|Delhi|Mumbai|St Petersburg|Siena,0.0,0.331,0.628,0.433,0.919,0.43,0.274,0.949,0.519,0.111,0.28,0.217,1.128,0.08333333333333333
U03831,Budget Backpacker,25,Female,Italian,Italy,<30k,3,28,29.0,812.0,Budget Hotel,Solo,Any,7,Mediterranean/Warm,food_tours|historical_sites|museums|photography|temples,1.0,0.763,0.535,0.365,0.159,0.061,0.721,0.393,0.127,0.359,1.0,0.797,5,5,Rovaniemi|Tampa|Constanta|Auckland|Whistler,6,Suzhou|Fukuoka|Dubrovnik|Salzburg|Frankfurt|Sedona,1.0,0.763,0.535,0.365,0.159,0.061,0.721,0.393,0.127,0.359,1.0,0.797,0.058,0.4666666666666667
U03832,Budget Backpacker,24,Non-binary,Indian,India,<30k,2,21,48.0,1008.0,Mid-range Hotel,Solo,Flights only,7,Mediterranean/Warm,architecture|art_galleries|beaches|historical_sites|photography|temples|wildlife,0.782,0.615,0.561,0.142,0.011,0.16,0.576,0.666,0.127,0.014,0.414,1.0,5,5,Arequipa|St Petersburg|Minneapolis|Cali|Mombasa,6,Bergen|Phnom Penh|Istanbul|Manchester|Warsaw|Ronda,0.782,0.615,0.561,0.142,0.011,0.16,0.576,0.666,0.127,0.014,0.414,1.0,0.096,0.35
U03833,Budget Backpacker,19,Male,Canadian,Canada,30-70k,1,29,28.0,812.0,Mid-range Hotel,Family,Road trips,7,Any/Flexible,beaches|hiking|photography|temples,0.9,0.466,0.559,0.348,0.0,0.125,0.669,0.456,0.359,0.329,0.783,1.0,4,4,Port of Spain|Richmond|Koh Lanta|Kota Kinabalu,9,Nantes|Yangshuo|Nagasaki|Tbilisi|El Chaltén|Harbin|Maastricht|Carcassonne|Brisbane,0.9,0.466,0.559,0.348,0.0,0.125,0.669,0.456,0.359,0.329,0.783,1.0,0.056,0.48333333333333334
U03834,Budget Backpacker,26,Female,British,UK,<30k,1,15,58.0,870.0,Hostel,Family,Any,14,Mediterranean/Warm,architecture|historical_sites|photography,0.622,0.737,0.3,0.249,0.037,0.28,0.803,0.643,0.398,0.0,0.513,1.0,8,8,Hvar|Plovdiv|Cairo|Port Louis|Stockholm|Cologne|Delhi|Palawan,3,Milan|Port of Spain|Venice,0.622,0.737,0.3,0.249,0.037,0.28,0.803,0.643,0.398,0.0,0.513,1.0,0.116,0.25
U03835,Digital Nomad,29,Male,Indian,India,<30k,4,28,38.0,1064.0,Mid-range Hotel,Solo,Road trips,180,Tropical/Hot,architecture|art_galleries|food_tours|hiking|museums|photography|temples,0.52,0.595,0.467,0.205,0.088,0.0,0.399,0.54,0.573,0.963,0.758,0.799,14,17,Nuremberg|Kyoto|Warsaw|Los Cabos|Toronto|Seychelles|Lapland|San Cristóbal de las Casas|Queenstown|Brno|Surabaya|Guanajuato|Fort Lauderdale|Sedona|Cornwall|Cartagena|Vilamoura,10,Nazca|Lautoka|Ho Chi Minh City|Mostar|Oslo|Delhi|Sucre|Hamilton|Hamburg|Hamilton Island,0.52,0.595,0.467,0.205,0.088,0.0,0.399,0.54,0.573,0.963,0.758,0.799,0.076,0.4666666666666667
U03836,Budget Backpacker,19,Prefer not to say,British,UK,30-70k,1,15,34.0,510.0,Airbnb/VRBO,Solo,Flights only,180,Mediterranean/Warm,art_galleries|beaches|food_tours|museums|photography|wildlife,0.745,0.629,0.523,0.592,0.028,0.0,0.704,0.696,0.585,0.0,0.596,0.984,4,4,Delhi|Crete|Leipzig|Kandy,3,Kathmandu|Rapa Nui|Nafplio,0.745,0.629,0.523,0.592,0.028,0.0,0.704,0.696,0.585,0.0,0.596,0.984,0.068,0.25
U03837,Family Vacationer,47,Female,Canadian,Canada,70-150k,2,11,299.0,3289.0,Boutique Hotel,Mixed group,Road trips,90,Mediterranean/Warm,food_tours|hiking|historical_sites|live_music|museums|water_sports|wildlife,0.507,0.404,0.776,0.486,0.195,1.0,0.619,0.6,0.676,0.114,0.267,0.998,1,1,Trondheim,6,Moscow|Belfast|Ankara|Salento|Bratislava|Philadelphia,0.507,0.404,0.776,0.486,0.195,1.0,0.619,0.6,0.676,0.114,0.267,0.998,0.598,0.18333333333333332
U03838,Cultural Explorer,50,Female,American,USA,<30k,3,13,145.0,1885.0,Budget Hotel,Partner,Road trips,90,Temperate/Mild,architecture|art_galleries|food_tours|historical_sites|museums|photography,0.002,0.991,0.142,0.243,0.303,0.228,0.234,0.803,0.239,0.266,0.44,0.635,4,4,Sintra|Rotorua|Gold Coast|Podgorica,3,Koh Lanta|Lusaka|Galle,0.002,0.991,0.142,0.243,0.303,0.228,0.234,0.803,0.239,0.266,0.44,0.635,0.29,0.21666666666666667
U03839,Weekend Tripper,36,Female,Canadian,Canada,<30k,5,3,255.0,765.0,Budget Hotel,Solo,Trains preferred,30,Tropical/Hot,art_galleries|food_tours|live_music|local_markets|nightlife|shopping,0.173,0.383,0.479,0.572,0.542,0.415,0.228,0.979,0.388,0.298,0.266,1.0,1,1,Houston,9,Valletta|Verona|Boston|Braga|Guilin|Bucharest|Iquitos|Hiroshima|Gjirokastër,0.173,0.383,0.479,0.572,0.542,0.415,0.228,0.979,0.388,0.298,0.266,1.0,0.51,0.05
U03840,Luxury Traveler,56,Female,British,UK,150k+,5,5,304.0,1520.0,Resort,Friends,Trains preferred,14,Tropical/Hot,food_tours|historical_sites|local_markets|museums|wildlife,0.312,0.852,0.579,0.334,1.0,0.292,0.597,0.716,0.841,0.159,0.212,0.0,3,3,Luxor|Cancun|Kuching,10,Dar es Salaam|Córdoba|Madeira|Suzhou|Kaunas|Lviv|Bordeaux|San José|Tashkent|Hong Kong,0.312,0.852,0.579,0.334,1.0,0.292,0.597,0.716,0.841,0.159,0.212,0.0,0.608,0.08333333333333333
U03841,Adventure Seeker,34,Non-binary,Australian,Australia,30-70k,4,17,112.0,1904.0,Hostel,Mixed group,Trains preferred,60,Temperate/Mild,art_galleries|photography|wildlife,1.0,0.531,0.2,0.15,0.0,0.0,0.938,0.567,0.239,0.033,0.844,1.0,3,3,Hualien|Paris|Sarajevo,9,Playa del Carmen|Naypyidaw|Rotorua|Odessa|Cleveland|Chiang Mai|Bled|Cork|Charleston,1.0,0.531,0.2,0.15,0.0,0.0,0.938,0.567,0.239,0.033,0.844,1.0,0.224,0.2833333333333333
U03842,Weekend Tripper,42,Female,American,USA,30-70k,10,2,342.0,684.0,Budget Hotel,Solo,Any,14,Any/Flexible,food_tours|live_music|nightlife|volunteering|wildlife,0.339,0.502,0.297,0.509,0.571,0.577,0.464,0.762,0.275,0.313,0.295,0.48,2,3,Hong Kong|Nashville|St. Louis,4,Cleveland|Banff|Warsaw|Podgorica,0.339,0.502,0.297,0.509,0.571,0.577,0.464,0.762,0.275,0.313,0.295,0.48,0.684,0.03333333333333333
U03843,Weekend Tripper,40,Female,British,UK,30-70k,9,3,279.0,837.0,Budget Hotel,Friends,Road trips,180,Any/Flexible,art_galleries|beaches|historical_sites|live_music|nightlife|photography,0.248,0.654,0.577,0.355,0.202,0.224,0.38,0.667,0.585,0.454,0.361,0.968,4,4,Savusavu|Cebu|Panama City|Innsbruck,4,Wadi Rum|Ushuaia|Nantes|Gold Coast,0.248,0.654,0.577,0.355,0.202,0.224,0.38,0.667,0.585,0.454,0.361,0.968,0.558,0.05
U03844,Budget Backpacker,28,Female,French,France,30-70k,1,26,59.0,1534.0,Airbnb/VRBO,Mixed group,Flights only,60,Tropical/Hot,food_tours|hiking|local_markets|museums|wildlife,0.961,0.453,0.628,0.57,0.178,0.035,0.546,0.726,0.382,0.222,0.483,0.677,7,7,Wellington|Moscow|Hobart|Sintra|Edmonton|Asunción|Lahore,5,Nelson|Rome|Hong Kong|Copenhagen|Meknes,0.961,0.453,0.628,0.57,0.178,0.035,0.546,0.726,0.382,0.222,0.483,0.677,0.118,0.43333333333333335
U03845,Weekend Tripper,37,Male,Chinese,China,70-150k,6,3,118.0,354.0,Boutique Hotel,Mixed group,Road trips,180,Cold/Snow,architecture|art_galleries|museums,0.621,0.787,0.284,0.738,0.418,0.45,0.271,0.571,0.517,0.489,0.214,0.458,3,3,Paramaribo|Cape Town|Launceston,9,Baltimore|San Salvador|Gold Coast|Bukhara|Kairouan|Santa Cruz de la Sierra|Cali|Carcassonne|Tartu,0.621,0.787,0.284,0.738,0.418,0.45,0.271,0.571,0.517,0.489,0.214,0.458,0.236,0.05
U03846,Cultural Explorer,51,Male,French,France,70-150k,2,10,113.0,1130.0,Mid-range Hotel,Friends,Flights only,90,Mediterranean/Warm,historical_sites|museums|temples|wildlife,0.197,0.73,0.248,0.509,0.171,0.32,0.521,0.671,0.787,0.0,0.49,0.926,4,4,Acapulco|Zurich|Vancouver|Cebu,3,Bariloche|Trinidad|Carcassonne,0.197,0.73,0.248,0.509,0.171,0.32,0.521,0.671,0.787,0.0,0.49,0.926,0.226,0.16666666666666666
U03847,Weekend Tripper,26,Male,American,USA,70-150k,8,3,195.0,585.0,Luxury Hotel,Friends,Any,7,Tropical/Hot,art_galleries|beaches|food_tours|local_markets|museums|nightlife|photography,0.288,0.544,0.506,0.422,0.176,0.145,0.163,1.0,0.757,0.155,0.608,0.806,2,2,Cairo|Kuala Lumpur,8,Miami|Livingstone|Auckland|Constanta|Maun|Lausanne|Nelson|Vienna,0.288,0.544,0.506,0.422,0.176,0.145,0.163,1.0,0.757,0.155,0.608,0.806,0.39,0.05
U03848,Cultural Explorer,32,Female,Other,Other,30-70k,2,12,188.0,2256.0,Airbnb/VRBO,Mixed group,Any,180,Any/Flexible,architecture|museums|photography|temples,0.338,1.0,0.37,0.437,0.248,0.219,0.368,0.641,0.564,0.056,0.568,0.801,0,0,,9,Toronto|Curitiba|Playa del Carmen|Los Cabos|Pretoria|Accra|Kraków|Petra|Monteverde,0.338,1.0,0.37,0.437,0.248,0.219,0.368,0.641,0.564,0.056,0.568,0.801,0.376,0.2
U03849,Luxury Traveler,64,Male,Korean,South Korea,150k+,3,13,486.0,6318.0,Luxury Hotel,Family,Trains preferred,14,Any/Flexible,art_galleries|beaches|wildlife,0.171,0.808,0.669,0.546,1.0,0.605,0.532,0.639,0.897,0.081,0.195,0.0,1,1,Auckland,4,San Andrés|Samarkand|Ljubljana|Trinidad,0.171,0.808,0.669,0.546,1.0,0.605,0.532,0.639,0.897,0.081,0.195,0.0,0.972,0.21666666666666667
U03850,Budget Backpacker,24,Male,American,USA,70-150k,1,15,51.0,765.0,Resort,Mixed group,Flights only,7,Tropical/Hot,beaches|food_tours|temples,0.719,0.58,0.509,0.559,0.268,0.154,0.887,0.445,0.694,0.067,0.493,0.758,1,1,Bangkok,10,Hamilton Island|Acapulco|Malé|Maun|Turin|Budapest|Bath|Sofia|Bucharest|Berlin,0.719,0.58,0.509,0.559,0.268,0.154,0.887,0.445,0.694,0.067,0.493,0.758,0.102,0.25
U03851,Weekend Tripper,31,Female,Other,Other,30-70k,9,4,214.0,856.0,Hostel,Solo,Trains preferred,14,Temperate/Mild,food_tours|museums|wildlife,0.143,0.378,0.552,0.529,0.712,0.453,0.406,0.682,0.485,0.253,0.651,0.298,8,8,Harare|Pokhara|Nara|Curitiba|Ottawa|Nadi|Nafplio|Lucca,4,Lyon|Chiang Mai|Hue|Kairouan,0.143,0.378,0.552,0.529,0.712,0.453,0.406,0.682,0.485,0.253,0.651,0.298,0.428,0.06666666666666667
U03852,Luxury Traveler,60,Male,Spanish,Spain,70-150k,7,11,875.0,9625.0,Luxury Hotel,Partner,Any,60,Any/Flexible,historical_sites|museums|wine_tasting,0.0,0.422,0.503,0.701,0.986,0.659,0.252,1.0,0.771,0.216,0.23,0.061,1,1,San Juan,4,Manaus|Seattle|Detroit|Lucca,0.0,0.422,0.503,0.701,0.986,0.659,0.252,1.0,0.771,0.216,0.23,0.061,1.75,0.18333333333333332
U03853,Family Vacationer,42,Female,Spanish,Spain,30-70k,1,15,154.0,2310.0,Airbnb/VRBO,Friends,Road trips,30,Any/Flexible,architecture|beaches|cycling|local_markets|temples,0.286,0.788,0.854,0.056,0.217,0.793,0.674,0.734,0.762,0.152,0.288,0.81,1,1,Svalbard,6,Dubai|Vladivostok|Lausanne|Banff|Bucharest|Rijeka,0.286,0.788,0.854,0.056,0.217,0.793,0.674,0.734,0.762,0.152,0.288,0.81,0.308,0.25
U03854,Budget Backpacker,28,Male,German,Germany,70-150k,1,28,32.0,896.0,Boutique Hotel,Solo,Any,0,Mediterranean/Warm,historical_sites|photography|temples,0.526,0.553,0.597,0.29,0.0,0.233,0.772,0.969,0.331,0.142,0.663,0.854,10,11,Sedona|Porto|Sharm El Sheikh|Galway|St Petersburg|Montevideo|Varanasi|Stockholm|Santa Marta|Lautoka|Pittsburgh,5,Astana|Santiago de Chile|Puebla|Monterrey|Cuenca,0.526,0.553,0.597,0.29,0.0,0.233,0.772,0.969,0.331,0.142,0.663,0.854,0.064,0.4666666666666667
U03855,Budget Backpacker,26,Female,German,Germany,30-70k,1,22,45.0,990.0,Mid-range Hotel,Friends,Any,14,Mediterranean/Warm,historical_sites|temples|wildlife,0.879,0.577,0.63,0.673,0.0,0.037,0.625,0.698,0.199,0.255,0.39,1.0,3,3,Astana|Whistler|Macau,10,Podgorica|San Francisco|Puglia|Cancun|Cuenca|Singapore|Minneapolis|Naypyidaw|Kuwait City|Yasawa Islands,0.879,0.577,0.63,0.673,0.0,0.037,0.625,0.698,0.199,0.255,0.39,1.0,0.09,0.36666666666666664
U03856,Luxury Traveler,64,Female,American,USA,150k+,4,11,451.0,4961.0,Boutique Hotel,Friends,Flights only,14,Mediterranean/Warm,beaches|food_tours|live_music|local_markets|nightlife|wildlife|wine_tasting,0.209,0.192,0.525,0.526,0.941,0.48,0.366,0.91,0.635,0.0,0.363,0.223,1,1,Houston,8,Galway|Richmond|Cologne|Ubud|Bogotá|Montreal|Ushuaia|Raleigh,0.209,0.192,0.525,0.526,0.941,0.48,0.366,0.91,0.635,0.0,0.363,0.223,0.902,0.18333333333333332
U03857,Adventure Seeker,29,Female,American,USA,<30k,3,18,178.0,3204.0,Hostel,Solo,Trains preferred,60,Tropical/Hot,food_tours|hiking|photography|wildlife,0.987,0.151,0.498,0.566,0.0,0.044,0.846,0.478,0.24,0.077,0.615,1.0,8,8,Kolkata|Antofagasta|Darwin|Nagasaki|Islamabad|Victoria|St Ives|Rosario,3,Monteverde|Dhaka|Lagos,0.987,0.151,0.498,0.566,0.0,0.044,0.846,0.478,0.24,0.077,0.615,1.0,0.356,0.3
U03858,Budget Backpacker,28,Female,Indian,India,30-70k,2,27,40.0,1080.0,Mid-range Hotel,Mixed group,Any,180,Mediterranean/Warm,cycling|hiking|museums|nightlife|photography|wildlife,0.676,0.538,0.47,0.453,0.198,0.106,0.796,0.675,0.1,0.0,0.693,0.691,5,6,Port of Spain|Sarajevo|Kraków|Plitvice Lakes|Bologna|Gdansk,6,Ankara|Caracas|Lautoka|Charlottetown|Queenstown|Iquitos,0.676,0.538,0.47,0.453,0.198,0.106,0.796,0.675,0.1,0.0,0.693,0.691,0.08,0.45
U03859,Digital Nomad,32,Female,French,France,30-70k,11,16,49.0,784.0,Mid-range Hotel,Solo,Flights only,60,Any/Flexible,art_galleries|beaches|food_tours|historical_sites|museums,0.424,0.745,0.41,0.407,0.296,0.104,0.704,1.0,0.44,0.919,0.379,0.663,1,1,Hong Kong,9,Suzhou|Buenos Aires|Berlin|Christchurch|Port of Spain|Seychelles|Key West|Taormina|Leipzig,0.424,0.745,0.41,0.407,0.296,0.104,0.704,1.0,0.44,0.919,0.379,0.663,0.098,0.26666666666666666
U03860,Family Vacationer,47,Female,Chinese,China,150k+,2,13,187.0,2431.0,Luxury Hotel,Mixed group,Flights only,7,Tropical/Hot,architecture|local_markets|temples|wildlife,0.513,0.425,0.769,0.0,0.039,1.0,0.401,0.719,0.483,0.299,0.399,0.809,1,1,San Carlos de Bariloche,3,Siena|Puerto Vallarta|Guimarães,0.513,0.425,0.769,0.0,0.039,1.0,0.401,0.719,0.483,0.299,0.399,0.809,0.374,0.21666666666666667
U03861,Family Vacationer,38,Female,Canadian,Canada,<30k,2,18,227.0,4086.0,Hostel,Mixed group,Any,30,Mediterranean/Warm,food_tours|historical_sites|museums,0.285,0.752,0.699,0.0,0.069,0.92,0.714,0.744,0.398,0.268,0.314,0.656,5,5,Ha Long|Caracas|Bled|Tbilisi|Salvador da Bahia,9,Savusavu|Trinidad|Honolulu|Copenhagen|Ohrid|Brno|Chengdu|San Cristobal|Belfast,0.285,0.752,0.699,0.0,0.069,0.92,0.714,0.744,0.398,0.268,0.314,0.656,0.454,0.3
U03862,Budget Backpacker,23,Prefer not to say,Brazilian,Brazil,<30k,2,19,59.0,1121.0,Hostel,Partner,Any,0,Tropical/Hot,art_galleries|beaches|cycling|hiking|photography|water_sports|wildlife,0.636,0.472,0.616,0.279,0.0,0.285,0.826,0.624,0.221,0.087,0.443,0.86,5,6,Iquitos|Salvador da Bahia|Podgorica|Bled|Varanasi|Mumbai,6,Dar es Salaam|Los Cabos|Detroit|Utrecht|Da Lat|Samarkand,0.636,0.472,0.616,0.279,0.0,0.285,0.826,0.624,0.221,0.087,0.443,0.86,0.118,0.31666666666666665
U03863,Adventure Seeker,43,Male,American,USA,30-70k,2,18,95.0,1710.0,Budget Hotel,Solo,Trains preferred,60,Cold/Snow,cycling|hiking|wildlife,0.904,0.431,0.491,0.266,0.135,0.072,0.654,0.47,0.464,0.141,0.351,0.741,4,4,Charlotte|Marrakesh|Suva|Nuremberg,4,Carcassonne|Memphis|Paris|Valdivia,0.904,0.431,0.491,0.266,0.135,0.072,0.654,0.47,0.464,0.141,0.351,0.741,0.19,0.3
U03864,Weekend Tripper,48,Female,American,USA,70-150k,6,3,214.0,642.0,Mid-range Hotel,Friends,Road trips,0,Mediterranean/Warm,art_galleries|food_tours|historical_sites|live_music|local_markets|museums|wildlife,0.289,0.693,0.302,0.487,0.498,0.302,0.356,0.667,0.37,0.163,0.273,0.485,2,3,Fort Lauderdale|Athens|New Orleans,5,Livingstone|Galápagos Islands|Mostar|Debrecen|Taipei,0.289,0.693,0.302,0.487,0.498,0.302,0.356,0.667,0.37,0.163,0.273,0.485,0.428,0.05
U03865,Cultural Explorer,35,Male,Brazilian,Brazil,<30k,4,11,130.0,1430.0,Budget Hotel,Family,Trains preferred,180,Tropical/Hot,architecture|art_galleries|food_tours|hiking|historical_sites|photography|temples,0.321,0.904,0.095,0.362,0.045,0.321,0.449,0.827,0.519,0.059,0.312,1.0,3,3,Aswan|Ronda|Dubai,4,Sicily|Santa Cruz|Sidi Bou Said|Siwa Oasis,0.321,0.904,0.095,0.362,0.045,0.321,0.449,0.827,0.519,0.059,0.312,1.0,0.26,0.18333333333333332
U03866,Luxury Traveler,61,Male,American,USA,150k+,7,11,823.0,9053.0,Boutique Hotel,Mixed group,Flights only,90,Any/Flexible,art_galleries|beaches|food_tours|local_markets|nightlife|temples,0.252,0.686,0.996,0.302,1.0,0.37,0.233,0.752,1.0,0.044,0.662,0.0,9,9,Sapporo|Bilbao|Washington DC|Matera|Constanta|Havana|Sharm El Sheikh|Svalbard|Tunis,9,Cartagena|Skopje|Manchester|Cancun|Hamilton Island|Hamilton|Aswan|Nelson|Baku,0.252,0.686,0.996,0.302,1.0,0.37,0.233,0.752,1.0,0.044,0.662,0.0,1.646,0.18333333333333332
U03867,Luxury Traveler,44,Male,American,USA,150k+,3,10,378.0,3780.0,Boutique Hotel,Mixed group,Road trips,60,Mediterranean/Warm,architecture|historical_sites|museums|temples|wine_tasting,0.298,0.696,0.862,0.283,1.0,0.186,0.337,0.871,0.429,0.141,0.337,0.066,9,10,Nuwara Eliya|Minsk|Heidelberg|Salento|Detroit|Zion National Park|Prague|Zermatt|Nadi|Doha,6,Durban|Valdivia|Gotland|Dakar|Lusaka|Melbourne,0.298,0.696,0.862,0.283,1.0,0.186,0.337,0.871,0.429,0.141,0.337,0.066,0.756,0.16666666666666666
